scenario_id,territorial_target_type,territorial_target_id,controller_scenario_polity_id,control_status,source_confidence,source_id,source_ids,political_evidence_ids,boundary_feature_ids,historical_subject_ids,notes
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_7e49694bce9603,sp_c8f0dcb42a96,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_a844d4767e20,hev_007d6bad0acf|hev_13364aa51fe0|hev_3b103df245e9,hbf_47682dfac78d,hsub_ireland_main_island,land fragment of hsub_ireland_main_island inside an OCEAN-majority hex; 1.763145 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_7ea54542d59850,sp_c8f0dcb42a96,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_a844d4767e20,hev_007d6bad0acf|hev_13364aa51fe0|hev_3b103df245e9,hbf_47682dfac78d,hsub_ireland_main_island,land fragment of hsub_ireland_main_island inside an OCEAN-majority hex; 2.745025 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_7ea54ce2f35fb5,sp_44c79eb0f89c,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_c8be7c4cd248|hsrc_d29599d7a12a,hev_2085f8093e4d|hev_72ed3d75f1e2|hev_80a687b7f01f|hev_fb366d0999ce,hbf_bfe66730723e,hsub_iceland_main_island,land fragment of hsub_iceland_main_island inside an OCEAN-majority hex; 0.857731 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_7eba0f4de1865d,sp_6b03622fc98a,CONTROLLED,MEDIUM,hsrc_7c6f3e8a56e3,hsrc_7c6f3e8a56e3|hsrc_a01a2b3eef3d,hev_528f625f3ed5|hev_c34b6560f482|hev_f53c6f33a49f,hbf_c455f25d6f49,hsub_great_britain_main_island,land fragment of hsub_great_britain_main_island inside an OCEAN-majority hex; 0.036200 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_7ec5a4fc0a5421,sp_5f0f4d8d4788,CONTROLLED,MEDIUM,hsrc_1405c6fc82b4,hsrc_1405c6fc82b4|hsrc_4ffa40da6904|hsrc_a01a2b3eef3d|hsrc_a7c2cd195764,hev_2e2dedf17bab|hev_614c3c7f6a31|hev_a0ddf76441c8|hev_c0a65bb47b7b|hev_f020c02e4625,hbf_ebfa1ff1171e,hsub_sardinia_main_island,"land fragment of hsub_sardinia_main_island inside an OCEAN-majority hex; 0.076736 km2 of authorised land; the same hex also holds unaudited land of another component, which is NOT part of this fragment and remains unowned"
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_7ed79a9bb9a5a0,sp_14ee92dede27,CONTROLLED,MEDIUM,hsrc_1405c6fc82b4,hsrc_1405c6fc82b4|hsrc_3a87623ff865|hsrc_585c749941c5|hsrc_a01a2b3eef3d,hev_2714e09703ae|hev_55f1634d1083|hev_6df0d3e8b767|hev_7695c809052d|hev_955d8d15d43d,hbf_f2169d1d26f9,hsub_sicily_main_island,land fragment of hsub_sicily_main_island inside an OCEAN-majority hex; 0.689213 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_7f10876174b64d,sp_14ee92dede27,CONTROLLED,MEDIUM,hsrc_1405c6fc82b4,hsrc_1405c6fc82b4|hsrc_3a87623ff865|hsrc_585c749941c5|hsrc_a01a2b3eef3d,hev_2714e09703ae|hev_55f1634d1083|hev_6df0d3e8b767|hev_7695c809052d|hev_955d8d15d43d,hbf_f2169d1d26f9,hsub_sicily_main_island,land fragment of hsub_sicily_main_island inside an OCEAN-majority hex; 4.985783 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_7f268661b27eb2,sp_44c79eb0f89c,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_c8be7c4cd248|hsrc_d29599d7a12a,hev_2085f8093e4d|hev_72ed3d75f1e2|hev_80a687b7f01f|hev_fb366d0999ce,hbf_bfe66730723e,hsub_iceland_main_island,land fragment of hsub_iceland_main_island inside an OCEAN-majority hex; 0.800465 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_7f4da06983c84c,sp_44c79eb0f89c,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_c8be7c4cd248|hsrc_d29599d7a12a,hev_2085f8093e4d|hev_72ed3d75f1e2|hev_80a687b7f01f|hev_fb366d0999ce,hbf_bfe66730723e,hsub_iceland_main_island,land fragment of hsub_iceland_main_island inside an OCEAN-majority hex; 1.114603 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_7f520f6a75e84c,sp_6b03622fc98a,CONTROLLED,MEDIUM,hsrc_7c6f3e8a56e3,hsrc_7c6f3e8a56e3|hsrc_a01a2b3eef3d,hev_528f625f3ed5|hev_c34b6560f482|hev_f53c6f33a49f,hbf_c455f25d6f49,hsub_great_britain_main_island,land fragment of hsub_great_britain_main_island inside an OCEAN-majority hex; 0.753666 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_7f6bc07a62a972,sp_c8f0dcb42a96,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_a844d4767e20,hev_007d6bad0acf|hev_13364aa51fe0|hev_3b103df245e9,hbf_47682dfac78d,hsub_ireland_main_island,land fragment of hsub_ireland_main_island inside an OCEAN-majority hex; 2.527594 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_7f6e7ba3ab2627,sp_c8f0dcb42a96,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_a844d4767e20,hev_007d6bad0acf|hev_13364aa51fe0|hev_3b103df245e9,hbf_47682dfac78d,hsub_ireland_main_island,land fragment of hsub_ireland_main_island inside an OCEAN-majority hex; 3.415567 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_7f73c2d3577b20,sp_c8f0dcb42a96,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_a844d4767e20,hev_007d6bad0acf|hev_13364aa51fe0|hev_3b103df245e9,hbf_47682dfac78d,hsub_ireland_main_island,"land fragment of hsub_ireland_main_island inside an OCEAN-majority hex; 3.350287 km2 of authorised land; the same hex also holds unaudited land of another component, which is NOT part of this fragment and remains unowned"
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_7f87b3d9e51a5b,sp_c8f0dcb42a96,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_a844d4767e20,hev_007d6bad0acf|hev_13364aa51fe0|hev_3b103df245e9,hbf_47682dfac78d,hsub_ireland_main_island,"land fragment of hsub_ireland_main_island inside an OCEAN-majority hex; 2.636828 km2 of authorised land; the same hex also holds unaudited land of another component, which is NOT part of this fragment and remains unowned"
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_7f8f1db41d850d,sp_6b03622fc98a,CONTROLLED,MEDIUM,hsrc_7c6f3e8a56e3,hsrc_7c6f3e8a56e3|hsrc_a01a2b3eef3d,hev_528f625f3ed5|hev_c34b6560f482|hev_f53c6f33a49f,hbf_c455f25d6f49,hsub_great_britain_main_island,land fragment of hsub_great_britain_main_island inside an OCEAN-majority hex; 3.045612 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_7f904a7c90945a,sp_44c79eb0f89c,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_c8be7c4cd248|hsrc_d29599d7a12a,hev_2085f8093e4d|hev_72ed3d75f1e2|hev_80a687b7f01f|hev_fb366d0999ce,hbf_bfe66730723e,hsub_iceland_main_island,"land fragment of hsub_iceland_main_island inside an OCEAN-majority hex; 1.242523 km2 of authorised land; the same hex also holds unaudited land of another component, which is NOT part of this fragment and remains unowned"
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_7fadf6f1b918e0,sp_5f0f4d8d4788,CONTROLLED,MEDIUM,hsrc_1405c6fc82b4,hsrc_1405c6fc82b4|hsrc_4ffa40da6904|hsrc_a01a2b3eef3d|hsrc_a7c2cd195764,hev_2e2dedf17bab|hev_614c3c7f6a31|hev_a0ddf76441c8|hev_c0a65bb47b7b|hev_f020c02e4625,hbf_ebfa1ff1171e,hsub_sardinia_main_island,land fragment of hsub_sardinia_main_island inside an OCEAN-majority hex; 0.568575 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_7fc3e8f8353568,sp_44c79eb0f89c,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_c8be7c4cd248|hsrc_d29599d7a12a,hev_2085f8093e4d|hev_72ed3d75f1e2|hev_80a687b7f01f|hev_fb366d0999ce,hbf_bfe66730723e,hsub_iceland_main_island,land fragment of hsub_iceland_main_island inside an OCEAN-majority hex; 1.214593 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_7fd666aed711b4,sp_c8f0dcb42a96,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_a844d4767e20,hev_007d6bad0acf|hev_13364aa51fe0|hev_3b103df245e9,hbf_47682dfac78d,hsub_ireland_main_island,land fragment of hsub_ireland_main_island inside an OCEAN-majority hex; 4.213063 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_7fdb14619e8d37,sp_6b03622fc98a,CONTROLLED,MEDIUM,hsrc_7c6f3e8a56e3,hsrc_7c6f3e8a56e3|hsrc_a01a2b3eef3d,hev_528f625f3ed5|hev_c34b6560f482|hev_f53c6f33a49f,hbf_c455f25d6f49,hsub_great_britain_main_island,land fragment of hsub_great_britain_main_island inside an OCEAN-majority hex; 3.773844 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_7fdfb4a2efeb64,sp_44c79eb0f89c,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_c8be7c4cd248|hsrc_d29599d7a12a,hev_2085f8093e4d|hev_72ed3d75f1e2|hev_80a687b7f01f|hev_fb366d0999ce,hbf_bfe66730723e,hsub_iceland_main_island,land fragment of hsub_iceland_main_island inside an OCEAN-majority hex; 1.332811 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_7ffa6ac8ec15c6,sp_c8f0dcb42a96,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_a844d4767e20,hev_007d6bad0acf|hev_13364aa51fe0|hev_3b103df245e9,hbf_47682dfac78d,hsub_ireland_main_island,"land fragment of hsub_ireland_main_island inside an OCEAN-majority hex; 2.777030 km2 of authorised land; the same hex also holds unaudited land of another component, which is NOT part of this fragment and remains unowned"
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_8028a6292534ea,sp_c8f0dcb42a96,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_a844d4767e20,hev_007d6bad0acf|hev_13364aa51fe0|hev_3b103df245e9,hbf_47682dfac78d,hsub_ireland_main_island,land fragment of hsub_ireland_main_island inside an OCEAN-majority hex; 0.389270 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_8030d74e3b49bd,sp_44c79eb0f89c,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_c8be7c4cd248|hsrc_d29599d7a12a,hev_2085f8093e4d|hev_72ed3d75f1e2|hev_80a687b7f01f|hev_fb366d0999ce,hbf_bfe66730723e,hsub_iceland_main_island,land fragment of hsub_iceland_main_island inside an OCEAN-majority hex; 0.084005 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_804ea7dc8ec5e7,sp_44c79eb0f89c,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_c8be7c4cd248|hsrc_d29599d7a12a,hev_2085f8093e4d|hev_72ed3d75f1e2|hev_80a687b7f01f|hev_fb366d0999ce,hbf_bfe66730723e,hsub_iceland_main_island,land fragment of hsub_iceland_main_island inside an OCEAN-majority hex; 1.050991 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_805ba5a80cbae7,sp_c8f0dcb42a96,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_a844d4767e20,hev_007d6bad0acf|hev_13364aa51fe0|hev_3b103df245e9,hbf_47682dfac78d,hsub_ireland_main_island,"land fragment of hsub_ireland_main_island inside an OCEAN-majority hex; 1.410308 km2 of authorised land; the same hex also holds unaudited land of another component, which is NOT part of this fragment and remains unowned"
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_806468b52ff321,sp_6b03622fc98a,CONTROLLED,MEDIUM,hsrc_7c6f3e8a56e3,hsrc_7c6f3e8a56e3|hsrc_a01a2b3eef3d,hev_528f625f3ed5|hev_c34b6560f482|hev_f53c6f33a49f,hbf_c455f25d6f49,hsub_great_britain_main_island,land fragment of hsub_great_britain_main_island inside an OCEAN-majority hex; 0.342854 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_8072906b8bf4e4,sp_c8f0dcb42a96,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_a844d4767e20,hev_007d6bad0acf|hev_13364aa51fe0|hev_3b103df245e9,hbf_47682dfac78d,hsub_ireland_main_island,land fragment of hsub_ireland_main_island inside an OCEAN-majority hex; 3.878148 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_809dd42b016e4e,sp_44c79eb0f89c,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_c8be7c4cd248|hsrc_d29599d7a12a,hev_2085f8093e4d|hev_72ed3d75f1e2|hev_80a687b7f01f|hev_fb366d0999ce,hbf_bfe66730723e,hsub_iceland_main_island,land fragment of hsub_iceland_main_island inside an OCEAN-majority hex; 0.093308 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_80ceeda43a4cec,sp_6b03622fc98a,CONTROLLED,MEDIUM,hsrc_7c6f3e8a56e3,hsrc_7c6f3e8a56e3|hsrc_a01a2b3eef3d,hev_528f625f3ed5|hev_c34b6560f482|hev_f53c6f33a49f,hbf_c455f25d6f49,hsub_great_britain_main_island,land fragment of hsub_great_britain_main_island inside an OCEAN-majority hex; 0.553875 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_80d7b894df7ce7,sp_6b03622fc98a,CONTROLLED,MEDIUM,hsrc_7c6f3e8a56e3,hsrc_7c6f3e8a56e3|hsrc_a01a2b3eef3d,hev_528f625f3ed5|hev_c34b6560f482|hev_f53c6f33a49f,hbf_c455f25d6f49,hsub_great_britain_main_island,land fragment of hsub_great_britain_main_island inside an OCEAN-majority hex; 3.022031 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_80ff0d1c4fe8b8,sp_c8f0dcb42a96,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_a844d4767e20,hev_007d6bad0acf|hev_13364aa51fe0|hev_3b103df245e9,hbf_47682dfac78d,hsub_ireland_main_island,land fragment of hsub_ireland_main_island inside an OCEAN-majority hex; 4.488758 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_8119e46ef5a8d7,sp_44c79eb0f89c,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_c8be7c4cd248|hsrc_d29599d7a12a,hev_2085f8093e4d|hev_72ed3d75f1e2|hev_80a687b7f01f|hev_fb366d0999ce,hbf_bfe66730723e,hsub_iceland_main_island,land fragment of hsub_iceland_main_island inside an OCEAN-majority hex; 0.459319 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_8127677a3997e3,sp_6b03622fc98a,CONTROLLED,MEDIUM,hsrc_7c6f3e8a56e3,hsrc_7c6f3e8a56e3|hsrc_a01a2b3eef3d,hev_528f625f3ed5|hev_c34b6560f482|hev_f53c6f33a49f,hbf_c455f25d6f49,hsub_great_britain_main_island,land fragment of hsub_great_britain_main_island inside an OCEAN-majority hex; 5.031518 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_8133d550ee168f,sp_44c79eb0f89c,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_c8be7c4cd248|hsrc_d29599d7a12a,hev_2085f8093e4d|hev_72ed3d75f1e2|hev_80a687b7f01f|hev_fb366d0999ce,hbf_bfe66730723e,hsub_iceland_main_island,land fragment of hsub_iceland_main_island inside an OCEAN-majority hex; 1.261519 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_81459a425ab5ad,sp_44c79eb0f89c,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_c8be7c4cd248|hsrc_d29599d7a12a,hev_2085f8093e4d|hev_72ed3d75f1e2|hev_80a687b7f01f|hev_fb366d0999ce,hbf_bfe66730723e,hsub_iceland_main_island,land fragment of hsub_iceland_main_island inside an OCEAN-majority hex; 2.138243 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_81486fd3acfbf7,sp_44c79eb0f89c,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_c8be7c4cd248|hsrc_d29599d7a12a,hev_2085f8093e4d|hev_72ed3d75f1e2|hev_80a687b7f01f|hev_fb366d0999ce,hbf_bfe66730723e,hsub_iceland_main_island,land fragment of hsub_iceland_main_island inside an OCEAN-majority hex; 0.036083 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_816fd5fed847bd,sp_c8f0dcb42a96,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_a844d4767e20,hev_007d6bad0acf|hev_13364aa51fe0|hev_3b103df245e9,hbf_47682dfac78d,hsub_ireland_main_island,land fragment of hsub_ireland_main_island inside an OCEAN-majority hex; 3.310995 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_819ff3bdcdd2e2,sp_44c79eb0f89c,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_c8be7c4cd248|hsrc_d29599d7a12a,hev_2085f8093e4d|hev_72ed3d75f1e2|hev_80a687b7f01f|hev_fb366d0999ce,hbf_bfe66730723e,hsub_iceland_main_island,"land fragment of hsub_iceland_main_island inside an OCEAN-majority hex; 0.385478 km2 of authorised land; the same hex also holds unaudited land of another component, which is NOT part of this fragment and remains unowned"
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_81c7edd022bd51,sp_44c79eb0f89c,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_c8be7c4cd248|hsrc_d29599d7a12a,hev_2085f8093e4d|hev_72ed3d75f1e2|hev_80a687b7f01f|hev_fb366d0999ce,hbf_bfe66730723e,hsub_iceland_main_island,land fragment of hsub_iceland_main_island inside an OCEAN-majority hex; 0.152560 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_81ca4995317e5a,sp_44c79eb0f89c,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_c8be7c4cd248|hsrc_d29599d7a12a,hev_2085f8093e4d|hev_72ed3d75f1e2|hev_80a687b7f01f|hev_fb366d0999ce,hbf_bfe66730723e,hsub_iceland_main_island,land fragment of hsub_iceland_main_island inside an OCEAN-majority hex; 2.474596 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_81d44d07b87d4f,sp_44c79eb0f89c,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_c8be7c4cd248|hsrc_d29599d7a12a,hev_2085f8093e4d|hev_72ed3d75f1e2|hev_80a687b7f01f|hev_fb366d0999ce,hbf_bfe66730723e,hsub_iceland_main_island,"land fragment of hsub_iceland_main_island inside an OCEAN-majority hex; 0.369222 km2 of authorised land; the same hex also holds unaudited land of another component, which is NOT part of this fragment and remains unowned"
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_82065aceb0c04e,sp_6b03622fc98a,CONTROLLED,MEDIUM,hsrc_7c6f3e8a56e3,hsrc_7c6f3e8a56e3|hsrc_a01a2b3eef3d,hev_528f625f3ed5|hev_c34b6560f482|hev_f53c6f33a49f,hbf_c455f25d6f49,hsub_great_britain_main_island,land fragment of hsub_great_britain_main_island inside an OCEAN-majority hex; 0.515063 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_821c524b85334c,sp_6b03622fc98a,CONTROLLED,MEDIUM,hsrc_7c6f3e8a56e3,hsrc_7c6f3e8a56e3|hsrc_a01a2b3eef3d,hev_528f625f3ed5|hev_c34b6560f482|hev_f53c6f33a49f,hbf_c455f25d6f49,hsub_great_britain_main_island,land fragment of hsub_great_britain_main_island inside an OCEAN-majority hex; 1.025877 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_8227f76147939d,sp_5f0f4d8d4788,CONTROLLED,MEDIUM,hsrc_1405c6fc82b4,hsrc_1405c6fc82b4|hsrc_4ffa40da6904|hsrc_a01a2b3eef3d|hsrc_a7c2cd195764,hev_2e2dedf17bab|hev_614c3c7f6a31|hev_a0ddf76441c8|hev_c0a65bb47b7b|hev_f020c02e4625,hbf_ebfa1ff1171e,hsub_sardinia_main_island,land fragment of hsub_sardinia_main_island inside an OCEAN-majority hex; 4.878806 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_826724245a0a51,sp_6b03622fc98a,CONTROLLED,MEDIUM,hsrc_7c6f3e8a56e3,hsrc_7c6f3e8a56e3|hsrc_a01a2b3eef3d,hev_528f625f3ed5|hev_c34b6560f482|hev_f53c6f33a49f,hbf_c455f25d6f49,hsub_great_britain_main_island,land fragment of hsub_great_britain_main_island inside an OCEAN-majority hex; 1.099255 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_827137a85d7f26,sp_6b03622fc98a,CONTROLLED,MEDIUM,hsrc_7c6f3e8a56e3,hsrc_7c6f3e8a56e3|hsrc_a01a2b3eef3d,hev_528f625f3ed5|hev_c34b6560f482|hev_f53c6f33a49f,hbf_c455f25d6f49,hsub_great_britain_main_island,land fragment of hsub_great_britain_main_island inside an OCEAN-majority hex; 2.248047 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_82872cdabc0647,sp_44c79eb0f89c,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_c8be7c4cd248|hsrc_d29599d7a12a,hev_2085f8093e4d|hev_72ed3d75f1e2|hev_80a687b7f01f|hev_fb366d0999ce,hbf_bfe66730723e,hsub_iceland_main_island,land fragment of hsub_iceland_main_island inside an OCEAN-majority hex; 1.303728 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_82bdba21669654,sp_c8f0dcb42a96,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_a844d4767e20,hev_007d6bad0acf|hev_13364aa51fe0|hev_3b103df245e9,hbf_47682dfac78d,hsub_ireland_main_island,land fragment of hsub_ireland_main_island inside an OCEAN-majority hex; 4.146520 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_82bf3e6bb833bb,sp_c8f0dcb42a96,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_a844d4767e20,hev_007d6bad0acf|hev_13364aa51fe0|hev_3b103df245e9,hbf_47682dfac78d,hsub_ireland_main_island,land fragment of hsub_ireland_main_island inside an OCEAN-majority hex; 2.166406 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_82d1526cdde0cd,sp_6b03622fc98a,CONTROLLED,MEDIUM,hsrc_7c6f3e8a56e3,hsrc_7c6f3e8a56e3|hsrc_a01a2b3eef3d,hev_528f625f3ed5|hev_c34b6560f482|hev_f53c6f33a49f,hbf_c455f25d6f49,hsub_great_britain_main_island,"land fragment of hsub_great_britain_main_island inside an OCEAN-majority hex; 1.112976 km2 of authorised land; the same hex also holds unaudited land of another component, which is NOT part of this fragment and remains unowned"
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_82f00bca5a5a0f,sp_c8f0dcb42a96,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_a844d4767e20,hev_007d6bad0acf|hev_13364aa51fe0|hev_3b103df245e9,hbf_47682dfac78d,hsub_ireland_main_island,land fragment of hsub_ireland_main_island inside an OCEAN-majority hex; 5.581056 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_831119b0404036,sp_c8f0dcb42a96,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_a844d4767e20,hev_007d6bad0acf|hev_13364aa51fe0|hev_3b103df245e9,hbf_47682dfac78d,hsub_ireland_main_island,"land fragment of hsub_ireland_main_island inside an OCEAN-majority hex; 0.404941 km2 of authorised land; the same hex also holds unaudited land of another component, which is NOT part of this fragment and remains unowned"
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_832914853de9f2,sp_44c79eb0f89c,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_c8be7c4cd248|hsrc_d29599d7a12a,hev_2085f8093e4d|hev_72ed3d75f1e2|hev_80a687b7f01f|hev_fb366d0999ce,hbf_bfe66730723e,hsub_iceland_main_island,land fragment of hsub_iceland_main_island inside an OCEAN-majority hex; 1.276013 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_834e82071ac254,sp_44c79eb0f89c,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_c8be7c4cd248|hsrc_d29599d7a12a,hev_2085f8093e4d|hev_72ed3d75f1e2|hev_80a687b7f01f|hev_fb366d0999ce,hbf_bfe66730723e,hsub_iceland_main_island,land fragment of hsub_iceland_main_island inside an OCEAN-majority hex; 1.323663 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_835b00eb2ac125,sp_c8f0dcb42a96,CONTROLLED,MEDIUM,hsrc_a01a2b3eef3d,hsrc_a01a2b3eef3d|hsrc_a844d4767e20,hev_007d6bad0acf|hev_13364aa51fe0|hev_3b103df245e9,hbf_47682dfac78d,hsub_ireland_main_island,land fragment of hsub_ireland_main_island inside an OCEAN-majority hex; 0.644271 km2 of authorised land
seven_years_war_1756_08_01,LAND_FRAGMENT,lfr_8363bca12ba5f0,sp_6b03622fc98a,CONTROLLED,MEDIUM,hsrc_7c6f3e8a56e3,hsrc_7c6f3e8a56e3|hsrc_a01a2b3eef3d,hev_528f625f3ed5|hev_c34b6560f482|hev_f53c6f33a49f,hbf_c455f25d6f49,hsub_great_britain_main_island,land fragment of hsub_great_britain_main_island inside an OCEAN-majority hex; 3.536573 km2 of authorised land
